RestaurantID,Name,Address,Time,Price
836,Bánh Mì Hem - Nguyễn Huy Tưởng,"116 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
837,Bánh Cuốn Đệ Nhất - Quang Trung,"11 Ngõ 195 Quang Trung, P. Hà Cầu, Hà Đông, Hà Nội",,
838,"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Thành Công","102A2 Thành Công, P. Thành Công, Ba Đình, Hà Nội",,
839,"Khánh Béo - Ăn Vặt, Nước Ép & Sinh Tố","311 Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,
840,Quán Gà Ủ Muối - Gà Hun Khói & Chân Gà Ngâm Xả Tắc,"22 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
841,Quán Mẹt Ăn Vặt - Nem Nướng Nha Trang & Nem Chua Rán,"13 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
842,Quán Mẹt Ăn Vặt Giá Học Sinh - Nem Nướng Nha Trang & Nem Chua Rán,"12 Ngõ 63/5/36 Đường Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
843,Quán Nem Nướng Nha Trang - Mẹt Ăn Vặt - Lê Đức Thọ,"11 Ngõ 63/5/36 Lê Đức Thọ, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
844,Nootea - Lê Trọng Tấn,"212 Lê Trọng Tấn, P. Khương Mai, Thanh Xuân, Hà Nội",,
845,Lẩu Ly & Mì Indomie - Lĩnh Nam - Shop Online,"10D Ngách 29 Ngõ 296 Lĩnh Nam, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,
846,Sữa Chua Trân Châu Hạ Long - Mỹ Đình,"Số 6A Ngõ 394 Mỹ Đình, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
847,"Meo Meo Quán - Gà Ủ Muối, Xôi & Đồ Ăn Vặt - Văn Hội","Số 4 Ngõ 156 Đường Văn Hội, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,
848,Cơm Rang Quốc Dân - Thành Công,"102 D9 Đường Thành Công, P. Thành Công, Ba Đình, Hà Nội",,
849,M Cafein - Kim Giang,"Số 189 Ngõ 750 Kim Giang (đầu Ngõ 55 Thanh Liệt) , X. Thanh Liệt, Thanh Trì, Hà Nội",,
850,Nem Nắm & Nem Tai - Thu Hương (Since 2005) - Nguyễn An Ninh,"79 Nguyễn An Ninh, P. Tương Mai, Hoàng Mai, Hà Nội",,
851,Bún Cá Măng Cay Đệ Nhất - Lê Trọng Tấn,"152 Ngõ 192 Lê Trọng Tấn, P. Định Công, Thanh Xuân, Hà Nội",,
852,Cơm Thố ACay - Giếng Mứt,"3 Ngõ Giếng Mứt, P. Trương Định, Hai Bà Trưng, Hà Nội",,
853,"Bếp Mẹ Beo Sóc- Trà Sữa, Chân Gà & Đồ Ăn Vặt - Đội Cấn","21A Ngách 36 Ngõ 379 Đội Cấn, Ba Đình, Hà Nội",,
854,"Thiên An - Gà Ủ Muối, Mỳ Trộn Indomie & Ăn Vặt Các Loại","Số 4 Màu Xanh Đầu Ngách 95/2 Phố Nam Dư, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,
855,"Hamini - Nước Ép, Hoa Quả Dầm & Đồ Ăn Vặt - Cốm Vòng","66 Cốm Vòng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
856,Cà Phê Góc Phố Simco - Đình Thôn,"Số 16 Nghách 1/8 Ngõ 1 Đình Thôn, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
857,Bánh Mì Hội An - Hoàng Đạo Thành,"98 Hoàng Đạo Thành, P. Kim Giang, Thanh Xuân, Hà Nội",,
858,Phở Chua 22 - Phở Chua & Mỳ Trộn - Trâu Quỳ,"Số 36 Ngõ 46 Đường Trâu Quỳ, TT.Trâu Quỳ, Gia Lâm, Hà Nội",,
859,Chubby's Kitchen - Bánh Mỳ & Sữa Hạt - Tôn Thất Tùng,"96 Ngõ 72 Tôn Thất Tùng, P. Khương Thượng, Đống Đa, Hà Nội",,
860,Cơm Gà Nướng Lu 99 - Dương Quảng Hàm,"18 Ngõ 48 Dương Quảng Hàm, P. Quan Hoa, Cầu Giấy, Hà Nội",,
861,Bún Chả Que Tre - Thanh Xuân Bắc,"115E8 Thanh Xuân Bắc, P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",,
862,"Ngô, Khoai & Hạt Dẻ - Shop Online","386 Khương Đình, P. Hạ Đình, Thanh Xuân, Hà Nội",,
863,Nem Nướng Nha Trang - Hoàng Mai,"26 Giáp Bát, P. Giáp Bát, Hoàng Mai, Hà Nội",,
864,Đồ Ăn Vặt - Bảo Linh,"Số 17A Ngõ 164/14 Đê La Thành Nhỏ, P. Thổ Quan, Đống Đa, Hà Nội",,
865,Kumit - Mỳ Gà Tần & Mỳ Trộn Indomie,"22 Ngõ 34 Phú Đô, P. Phú Đô, Nam Từ Liêm, Hà Nội",,
866,Ro's Cake - Bánh Kem & Bông Lan Trứng Muối,"Số 11A Ngõ 2 Quang Trung, P.Quang Trung, Hà Đông, Hà Nội",,
867,Hoàn Hương - Bánh Cuốn Nóng & Gà Tần,"30 Đình Thôn, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
868,"Bếp Chú Thuỷ Cơ Sở 1 - Cơm Gà Nướng, Sườn Nướng & Thịt Nướng - Trần Đại Nghĩa","32 Ngõ 183 Trần Đại Nghĩa, P.Bách Khoa, Hai Bà Trưng, Hà Nội",,
869,Duck Coffee,"20 Ngách 2/35 Phố Hoàng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
870,Cơm Tấm 3 Ông Tướng - Minh Khai,"2 - TT 2A (Đối Diện 27) Ngõ 622 Minh Khai, Hai Bà Trưng, Hà Nội",,
871,Tiệm Cơm 68 - Cơm Văn Phòng,"Đơn Nguyên 5, Ký Túc Xá Mỹ Đình, Nam Từ Liêm, Hà Nội",,
872,Cơm Gia Đình Trung Kính - Cơm Văn Phòng Cao Cấp - 168 Hoa Bằng,"168 Hoa Bằng, P. Yên Hòa, Cầu Giấy, Hà Nội",,
873,Bánh Mì Que Bảo Lam - Triều Khúc,"67 Triều Khúc, Thanh Xuân, Hà Nội",,
874,"Su Su - Nước Ép, Sinh Tố & Bánh Tráng Trộn - Khương Đình","164 Khương Đình, P.Thượng Đình, Thanh Xuân, Hà Nội",,
875,Noémi Bakery & Tea - Trung Kính,"Số 51 Ngõ 193 Trung Kính, Cầu Giấy, Hà Nội",,
876,Chicky - Cơm & Gà Rán Ăn Vặt - Đại An,"16 Ngõ 44 Đại An, P. Văn Quán, Hà Đông, Hà Nội",,
877,Chân Gà Nộm - Trà Bí Đao & Đồ Ăn Vặt,"No06 Lk30 Khu 16 17 18 Dương Nội, P. Dương Nội, Hà Đông, Hà Nội",,
878,"Bếp Dũng - Bún trộn, Miến xào & Miến trộn - Tôn Đức Thắng","28 Ngõ Thịnh Hào 1 - Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,
879,Gà Quay & Gà Ủ Muối Hoa Tiêu PHÚC XXO - Gà Ủ Muối & Gà Quay,"28A Khương Đình, P. Thượng Đình, Thanh Xuân, Hà Nội",,
880,Hoa Quả 88 - Phố Đông Thiên,"Số 12 Ngõ 140/70 Phố Đông Thiên, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,
881,"Kim Liên - Bún, Miến & Bánh Đa Cua - Lương Định Của","116B15 Lương Định Của, TT Kim Liên, P. Kim Liên, Đống Đa, Hà Nội",,
882,Bơ Juice - Nước Ép & Ăn Vặt - Xuân La,"Số 34 Ngõ 77/47 Xuân La, P. Xuân La, Tây Hồ, Hà Nội",,
883,"Sam Juice - Nước Ép Detox, Trà Sữa & Đồ Ăn Vặt","7 Ngõ 850 Đường Láng, Đống Đa, Hà Nội",,
884,"Trà Trái Cây Tươi, Phở Cuốn & Đồ Ăn Vặt - Cô Hà - Giáp Nhất","19B Ngõ 213 Giáp Nhất, P. Nhân Chính, Thanh Xuân, Hà Nội",,
885,Tiệm Bé Xoài Nước Ép Tươi Nguyên Chất & Sinh Tố Hoa Quả,"Số 19 Ngõ 36 Đuờng Triều Khúc, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",,
886,Phở Cô Tám - Chùa Láng,"Số 2 Ngõ 157 Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",,
887,Ăn Vặt 24H & Mỳ Trộn Indomie - Định Công Hạ,"Số Nhà 62 Ngõ 99/110/85 Định Công Hạ, P. Định Công, Hoàng Mai, Hà Nội",,
888,Chicky - Cơm & Gà Rán Ăn Vặt - Trần Đại Nghĩa,"247 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
889,Y Doan - Sủi Cảo & Bánh Bao - Phùng Khoang,"Lô 10 Liền Kề 3 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
890,Cộng 84 - Cơm Thố & Cơm Đảo & Cơm Gà,"Số 60 Ngõ 508 Đường Láng, P. Láng Hạ, Đống Đa, Hà Nội",,
891,Mye Vegan - Chay Lành Mạnh & Buffet Chay - 14A Ngõ 575 Kim Mã,"14A ngõ 575 Kim Mã, P. Ngọc Khánh, Ba Đình, Hà Nội",,
892,"Chickyday - Cơm Gà, Cơm Cuộn & Đồ Ăn Vặt - Chùa Bộc","12A Chùa Bộc, P. Trung Tự, Đống Đa, Hà Nội",,
893,Bánh Mì Xứ Lạng - Phan Bá Vành,"191 Phan Bá Vành, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",,
894,Pizza Life - Sunshine Garden,"S05a Tòa G2 Sunshine Garden, P. Mai Động, Hoàng Mai, Hà Nội",,
895,"Kencook - Gà Rán, Cơm Gà & Pizza - Nguyễn Lương Bằng","24 Ngõ 178 Nguyễn Lương Bằng, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
896,Xôi Nhà Lười,"16 Ngách 8 Ngõ 216 Đê La Thành Nhỏ, P. Thổ Quan, Đống Đa, Hà Nội",,
897,LEO'S Tea - Trà Sữa & Ăn Vặt,"Kiot 01 Toà T1 ĐN1 Thăng Long, Victory An khánh, X. An Khánh, Hoài Đức, Hà Nội",,
898,Sành Mixup - Các Món Trộn - 76 Duy Tân,"16 Ngõ 76 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
899,"Mỳ Gà Tần, Gà Ủ Muối & Đồ Ăn Vặt Phương Thảo","51b Nguyễn Thái Học, P. Quang Trung, Hà Đông, Hà Nội",,
900,Cơm Văn Phòng - Phú Thắng,"29 Hạ Đình, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
901,Chân Gà Rút Xương Sốt Thái & Ngâm Sả Tắc - Bếp Mẹ Bi,"40 Ngõ 13 Lĩnh Nam, Tòa Nhà Sunshine Palace, P. Mai Động, Hoàng Mai, Hà Nội",,
902,Bún Cá Chú Quảng,"101 C6 Trần Huy Liệu, P. Giảng Võ, Ba Đình, Hà Nội",,
903,"Bánh Mỳ Cay Hải Phòng, Nước Ép & Đồ Ăn Vặt Mẹ CoNan - Định Công","7 Ngõ 35 Định Công, P. Định Công, Hoàng Mai, Hà Nội",,
904,Gà Không Lối Thoát - Mẹt Gà Muối Ngọc Ánh,"18G Ngõ 277 Quan Hoa, P. Quan Hoa, Cầu Giấy, Hà Nội",,
905,HETY - Bún Thịt Nướng - Mai Dịch,"TT Văn Công Mai Dịch, Ngõ 165 Mai Dịch, P. Mai Dịch, Cầu Giấy, Hà Nội",,
906,"Bao Bao - Cơm Xá Xíu, Mỳ Chua Cay & Cháo Ếch - 213 Xã Đàn","213 Xã Đàn, P. Nam Đồng, Đống Đa, Hà Nội",,
907,Nem Nướng Nha Trang - Phở Cuốn Bún Trộn 99,"395 Vũ Hữu, P.Trung Văn, Thanh Xuân, Hà Nội",,
908,"Tiệm Nhà Liên - Phở Cuốn, Trà Thái & Nước Ép","9/2/73 Yên Xá, X. Tân Triều, Thanh Trì, Hà Nội",,
909,Thắm Juice Healthy - Nước Ép Nguyên Chất & Sinh Tố,"Số 21 Ngõ 68 Phố Cầu Am, P. Vạn Phúc, Hà Đông, Hà Nội",,
910,Chi Cha - Xôi & Bánh Mỳ Phố - Vĩnh Tuy,"Ki-ốt 4E Ngõ 124 Vĩnh Tuy, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
911,"Xôi Thị Kha - Thịt, Chả & Bánh Khúc - 54A Nguyễn Chí Thanh","54A Nguyễn Chí Thanh, P. Láng Thượng, Đống Đa, Hà Nội",,
912,Ăn Vặt Thị Tóp,"4 Ngõ 100 An Xá, P. Phúc Xá, Ba Đình, Hà Nội",,
913,Nem Nướng Nha Trang Vân Linh - Dương Khuê,"Số 23 ngõ 4/3, Phố Dương Khuê, P. Mai Dịch, Cầu Giấy, Hà Nội",,
914,ChaoSiam Trà - Cafe Ấm Đất Nung - Lê Đại Hành,"41 Lê Đại Hành, P. Lê Đại Hành, Hai Bà Trưng, Hà Nội",,
915,Tiệm Gà Rán Tê Tê Hàn Quốc,"Số 1C2 Ngõ 261 Phố Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
916,Cơm Tấm Ba Miền - Tây Mỗ - Shop Online,"Số 2B Ngách 52 Ngõ 43 Phố Cầu Cốc, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",,
917,Dè Cube - Trà Sữa & Bánh Mì Nướng Muối Ớt,"Số Nhà 34 Ngõ 116 Miếu Đầm, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
918,Bún Riêu Cua & Bún Cá - Hiền Linh - Ngõ 2 Nguyễn Chánh,"17 Ngõ 2 Nguyễn Chánh, P. Trung Hoà, Cầu Giấy, Hà Nội",,
919,LQS - Chuyên Bún Bò Huế & Cơm Rang Giòn - Trường Chinh,"40 Ng. 102 Trường Chinh, P. Phương Đình, Đống Đa, Hà Nội",,
920,Tanka Quán - Chân Gà Nướng & Cánh Gà Nướng - Đê La Thành,"683 Đê La Thành, P. Thành Công, Ba Đình, Hà Nội",,
921,Cơm Niêu Minh Nhật,"59 Ngõ 14 Mễ Trì Hạ, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
922,"Đồ Ăn Nhanh Hàn Quốc - Đùi Gà Chiên Sốt, Gà Viên Chiên & Tokbokki","Ngõ 159/37 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
923,"Bánh Mì Muối Ớt Hana - Mì Trộn, Bánh Tráng & Đồ Ăn Vặt - Shop Online","Số 4 ngõ 248 Trần Cung, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",,
924,Pain Lee - Cơm Gạo Lứt & Salad Healthy - Nguyễn Xiển,"30 Ngõ 161 Nguyễn Xiển, P. Hạ Đình, Thanh Xuân, Hà Nội",,
925,Pain Lee - Cơm Gạo Lứt & Salad Healthy - Nguyễn Thị Định,"35 Ngõ 1 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",,
926,Chân Gà Rút Xương Ngâm Sả Tắc & Sốt Thái - Tiệm Nhà Sum - Quỳnh Đô,"Xóm 1 Quỳnh Đô, Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",,
927,Bún Chả Obama - Duy Tân,"Số 9 Ngõ 11 Duy Tân, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
928,Hoa Quả Dầm Mai Linh - Xoài Cóc Dứa - Ngọc Hồi,"Số Nhà 16 Xóm A7 Ngách 298/137 Đường Ngọc Hồi, Thôn Yên Ngưu, Xã Tam Hiệp, Thanh Trì, Hà Nội",,
929,Mì Trộn Tương Đen & Bánh Mỳ Ba Miền - Đường Nguyễn Khánh Toàn,"2 Ngõ 92/8 Đường Nguyễn Khánh Toàn , Cầu Giấy, Hà Nội",,
930,MIHAVA Food - Mì Trộn Indomie & Đồ Ăn Vặt - Văn Hương,"4 Ngách 69 Ngõ Văn Hương, P.Hàng Bột, Đống Đa, Hà Nội",,
931,Chè Bưởi Tâm Hương - 253 Định Công,"253 Định Công, Hoàng Mai, Hà Nội",,
932,Nem Nướng Nha Trang Tiệp Béo - Nem Nướng Nha Trang - Thái Thịnh 1,"66 Ngõ Thái Thịnh 1, P. Thịnh Quang, Đống Đa, Hà Nội",,
933,"Papa's Kitchen - Đồ Ăn Hàn Quốc & Tokbokki, Cơm Trộn - Ngõ Hòa Bình 4","Số 14 Ngách 49 Ngõ Hòa Bình 4, P. Minh Khai, Hai Bà Trưng, Hà Nội",,
934,Thanh Hương - Tea & Coffee,"Kiot 25 Chợ Mới Phú Diễn, Ngõ 193 Phú Diễn, P. Phú Diễn, Bắc Từ Liêm, Hà Nội",,
935,Trà Sữa Mynee - Olong Tây Bắc Đậm Vị,"77 Hoàng Cầu, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
936,Cơm Rang - Bún Cá Cay - 33 Ngõ Hoà Bình 7,"33 Ngõ Hoà Bình 7, Hai Bà Trưng, Hà Nội",,
937,Thịt Quay & Vịt Quay - Giang Nam - Phố Quan Nhân,"47 Quan Nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",,
938,Bếp Nhà Bống - Cơm Rang & Phở Xào - Lê Trọng Tấn,"72 Ngõ 3 Lê Trọng Tấn, P. La Khê, Hà Đông, Hà Nội",,
939,"Tê Tê ChicKen - Gà Rán, Gà Ủ Muối & Cơm Cuộn","162 Ngõ 8 Lê Quang Đạo, P. Phú Đô, Nam Từ Liêm, Hà Nội",,
940,CHÚT - Bún Hải Sản - Nguyên Hồng,"Ngõ 34 Nghách 2 Nhà 6B Nguyên Hồng, P. Láng Hạ, Đống Đa, Hà Nội",,
941,RedFood - Ăn Vặt 1 Lần Nghiện 1 Đời - Geleximco,"B8-27 Khu B Geleximco ( Đường Lê Trọng Tấn ), P. Dương Nội, Hà Đông, Hà Nội",,
942,Lợi Foods - Lẩu Thái - 1A Phương Canh,"Số 1A Phương Canh, P. Xuân Phương, Nam Từ Liêm, Hà Nội",,
943,Cơm Gà 68 - Yên Phúc,"48 Yên Phúc, P. Phúc La, Hà Đông, Hà Nội",,
944,Hách Vịt - Vịt Quay Tứ Xuyên & Canh Măng Tiết - Đường Kim Giang,"Số Nhà 20 Ngõ 788/11/8 Đường Kim Giang, X. Thanh Liệt, Thanh Trì, Hà Nội",,
945,"Cô Ly Bé - Mỳ Cay, Mỳ trộn Indomie & Viên Chiên - Phú Viên","100 Ngõ 1 Phú Viên, P. Bồ Đề, Long Biên, Hà Nội",,
946,"Ăn Cùng Eml Trứng - Đồ Ăn Vặt, Mỳ Trộn & Trà Trái Cây - Yên Lãng","Số 4 Ngõ 181 Yên Lãng, P. Thịnh Quang, Đống Đa, Hà Nội",,
947,"Mọng Quán - Xiên Chiên, Mỳ Trộn & Bánh Mì - Trần Quốc Vượng","Số 83 Ngõ 63 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
948,Bom Bốp - Bún Đậu Mơ,"27 Ngõ 1 Nguyễn Thị Định, P. Trung Hòa, Cầu Giấy, Hà Nội",,
949,Comi ChefHome - Cơm Xá Xíu & Mỳ Gà Quay - Lê Văn Hiến,"6 Ngõ 56/16 Lê Văn Hiến, P. Đông Ngạc, Bắc Từ Liêm, Hà Nội",,
950,"Ăn Vặt Nhà Trang - Ăn Vặt, Đồ Ăn Nhanh & Đồ Uống - Ngõ 26 Hoàng Cầu","Số 16 Ngõ 26 Hoàng Cầu, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
951,Xiên Que Trung Hoa & Thịt Xiên Nướng BBQ - Bếp Nguyệt,"116 K9 Bách Khoa, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,
952,Walla Juice - Nước Ép Tươi Ngon Hàng Ngày - Đường Bưởi,"Số Nhà 11 Ngách 376/35/2 Đường Bưởi, P. Vĩnh Phúc, Ba Đình, Hà Nội",,
953,Bánh Mì Sài Gòn - 341 Ngọc Lâm,"341 Ngọc Lâm, P. Ngọc Lâm, Long Biên, Hà Nội",,
954,"Cơm Gà 8x - Phở, Bún & Cơm Gà - Dương Khuê","38 ngõ 60 Dương Khuê, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
955,Cơm Tấm Sườn Cay & Cơm Gà Nướng Lu - Cơm Thố Tỷ Đô,"7 Ngách 30 Ngõ 165 Thái Hà, P. Láng Hạ, Đống Đa, Hà Nội",,
956,"Tiệm Gà Đức Viên - Gà Ủ Muối, Gà Hun Khói Và Bánh Gà - Dương Văn Bé","71D/198 Dương Văn Bé, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
957,"Chân Gà Sả Tắc, Chân Gà Sốt Thái - Nc Food","Số Nhà 61 Ngõ 52 Mỹ Đình, Nam Từ Liêm, Hà Nội",,
958,Kaio - Ở Đây Chúng Tôi Có Matcha,"1B Ngõ 392 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
959,"Tùng Food- Gỏi Cuốn, Bún Trộn & Mì Trộn","51 Ngõ 99 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",,
960,Chef Đăng - Thịt Quay Plus CS1,"67C Hoàng Văn Thái, P. Khương Mai, Thanh Xuân, Hà Nội",,
961,Cuốn Xưa - Phở Cuốn Hà Thành - Tân Mai,"32 ngõ 223 Tân Mai, P. Tân Mai, Hoàng Mai, Hà Nội",,
962,Tiệm Gà Ò Ó O - Gà Ủ Muối & Gà Hun Khói,"34 Ngõ 90 Yên Lạc, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
963,Gà Tần & Mì Gà Tần - Tô Hiệu,"109C9B Ngõ 26 Tô Hiệu, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,
964,Gà Tần & Mì Chua Cay Tim Cật - 4I,"102 A3 Ngõ 102 Tập Thể Bộ Công An Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
965,"Trà Chanh Dương Dương - Mì Cay, Tokbokki - Shop Online","15 Ngõ 2A Nguyên Hồng, P. Thành Công, Ba Đình, Hà Nội",,
966,"Mieso Food - Gà Rán, Gà Luộc & Gà Ủ Muối - An Dương","51 An Dương, P. Yên Phụ, Tây Hồ, Hà Nội",,
967,Cơm Chay Lý Sơn - Shop Online,"37 Ngõ 46 Phạm Ngọc Thạch (57 Ngõ 29 Xã Đàn), P. Phương Liên, Đống Đa, Hà Nội",,
968,Gà Luộc & Gà Ủ Muối - Hẻm 65 Định Công Hạ,"27 Ngõ 99 Ngách 110 Hẻm 65 Định Công Hạ, P. Định Công, Thanh Xuân, Hà Nội",,
969,Gà Luộc & Gà Ủ Muối - Định Công Hạ,"32 Hẻm 65 Ngách 110 Ngõ 99 Định Công Hạ , P. Định Công, Hoàng Mai, Hà Nội",,
970,Trúc Vy - Xôi Mặn & Bánh Mì,"Số 2 Ngách 42/53 Xuân Đỉnh, P. Xuân Tảo, Bắc Từ Liêm, Hà Nội",,
971,Bún Đậu Mắm Tôm & Chân Gà Cô Loan,"101 Ngõ 50 Mễ Trì Thượng, Nam Từ Liêm, Hà Nội",,
972,Cơm Tấm Bà Tâm - Tố Hữu,"25 Galaxy 3 Tố Hữu, P. Vạn Phúc, Hà Đông, Hà Nội",,
973,Cơm Gà Giòn Booby - Trần Đại Nghĩa,"28 Ngõ 183 Trần Đại Nghĩa, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,
974,Tiger Suger Trần Quốc Hoàn - Trà Sữa - Trần Quốc Hoàn,"1C2B Ngõ 261 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
975,Tiệm Gà Rán Toki - Nguyễn Chính,"7 Ngõ 74 Nguyễn Chính, P. Tân Mai, Hoàng Mai, Hà Nội",,
976,Mỏ Khoét Quán - Cơm Gà Sốt Cay Hàn Quốc - Bùi Xương Trạch,"15 Ngách 7 Ngõ 207 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",,
977,"Bếp Chị Bé - Chân Gà, Nem Chua Rán & Viên Chiên Ăn Vặt Ngon","193 Hàng Bông, Hoàn Kiếm, Hà Nội",,
978,"CITI FOOD - Mì Ý, Mì Trộn & Mì Indomie","36 Lương Văn Can, P. Hà Cầu, Hà Đông, Hà Nội",,
979,Trường An - Cơm Tấm Sườn Bì - 361 Nguyễn Khang,"361 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",,
980,"Gấu Ú - Ăn Vặt, Bánh Mì Cay & Nem Chua Rán - Yên Hoà","229 Yên Hoà, P. Yên Hòa, Cầu Giấy, Hà Nội",,
981,Lòng Trần Cháo - Phở Gà & Bún Đậu Mẹt - Mễ Trì Thượng,"99 Ngõ 50 Mễ Trì Thượng, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
982,Mì Tim Cật Chua Cay Phương Anh,"44 Ngõ 9 Võ Chí Công, P. Nghĩa Đô, Cầu Giấy, Hà Nội",,
983,"Hải Yến Foods - Đồ Ăn Nhanh, Viên Chiên & Gà KFC - Võ Quý Huân","Số 2 Ngõ 5 Võ Quý Huân, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",,
984,Bánh Tráng Nướng - Tiệm Ăn Vặt BUSAN - Đỗ Đức Dục,"Số 23 Ngách 110 Ngõ 32 Đỗ Đức Dục, Nam Từ Liêm, Hà Nội",,
985,Bún Chả Obama,"Số 6 Ngách 12 Ngõ 43 Cầu Cốc, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",,
986,Cơm Rang Đệ Nhất,"67 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
987,Cháo Sườn Sụn 88 - Triều Khúc,"23 Ngõ 42 Triều Khúc, P. Thanh Xuân, Thanh Xuân, Hà Nội",,
988,Xôi Làng Quỳnh - Xôi & Cơm Văn Phòng Online,"Số 40B Ngõ 98 Phố Chùa Quỳnh, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,
989,Đức Trọc - Cơm Rang & Bánh Tráng Cuốn Thịt Heo - Đỗ Đức Dục,"Số Nhà 21 Nghách 110 Ngõ 32 Đỗ Đức Dục, Nam Từ Liêm, Hà Nội",,
990,Huy Ốc Quán - Bún Chả & Ốc Nóng - Phú Lương,"Nhà 114, Đường Phú Lương, Hà Đông, Hà Nội",,
991,Quán Bún Đại Lộ - Đại Lộ Thăng Long,"CT3B Đầu Ngõ 10 Đại Lộ Thăng Long, Nam Từ Liêm, Hà Nội",,
992,Gugsumi - Cơm Gà Đúng Điệu - Trần Quốc Vượng,"91 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
993,Bếp Còi - Chuyên Heo - 94 Lĩnh Nam,"94 Lĩnh Nam, P. Mai Động, Hoàng Mai, Hà Nội",,
994,Chủ Quán Nghiện Bún Đậu - Quán Nhậu - 376 Bưởi,"Số 48 Ngõ 376 Bưởi, Ba Đình, Hà Nội",,
995,"MeoFood - Mì Trộn Indomie, Mì Chua Cay Tim Cật & Chân Gà Sốt Thái - 27 Lai Xá","Số Nhà 6 Ngách 8 Ngõ 27 Lai Xá, Hoài Đức, Hà Nội",,
996,"Sinh Nhật Yến Nhi Bakery - Bánh Sinh Nhật, Bánh Ngọt & Bánh Ăn Vặt - CT4A KĐT Xa La","CT4A KĐT Xa La, P. Phúc La, Hà Đông, Hà Nội",,
